player_id,name,draft_year,age,position,conference,height_inches,weight_lbs,games_played,ppg,rpg,apg,spg,bpg,topg,fg_pct,three_pct,ft_pct,per,win_shares,drafted
P0540,Player_P0540,2023,19.7,SF,Other,86,190,27,11.1,7.6,3.2,0.7,1.3,0.6,0.488,0.442,0.76,25.7,5.7,1
P0541,Player_P0541,2012,19.6,SG,Pac-12,78,220,35,19.1,7.8,3.8,1.3,1.1,1.2,0.518,0.244,0.777,19.9,5.2,1
P0542,Player_P0542,2018,18.7,PF,Big East,78,199,29,7.5,2.7,1.6,1.1,1.3,2.7,0.388,0.277,0.787,12.2,5.7,0
P0543,Player_P0543,2011,19.9,PG,Big 12,82,191,20,8.4,5.8,2.9,1.5,1.1,2.1,0.535,0.364,0.6,16.0,2.8,0
P0544,Player_P0544,2017,18.7,SF,SEC,71,214,28,11.0,2.6,3.5,0.7,1.0,3.0,0.429,0.343,0.871,14.8,4.9,0
P0545,Player_P0545,2012,20.9,C,Big East,75,244,24,3.1,7.5,4.7,1.6,1.2,2.8,0.467,0.342,0.741,21.4,4.5,1
P0546,Player_P0546,2019,21.1,PG,SEC,75,173,29,15.5,12.3,1.2,1.6,0.9,2.1,0.397,0.379,0.657,15.8,5.4,0
P0547,Player_P0547,2014,19.0,SF,Big 12,79,209,22,13.0,7.2,5.7,0.6,0.8,2.9,0.486,0.411,0.751,22.5,7.7,1
P0548,Player_P0548,2011,19.3,PF,Pac-12,79,213,35,4.1,3.9,1.8,1.1,1.0,2.3,0.49,0.318,0.809,18.5,1.0,0
P0549,Player_P0549,2022,19.6,PG,Other,75,189,32,10.3,0.0,1.2,1.4,0.0,3.6,0.543,0.434,0.739,24.9,4.3,0
P0550,Player_P0550,2022,20.0,PG,Other,81,238,22,20.1,2.8,4.7,2.2,0.9,1.9,0.504,0.285,0.789,25.8,6.4,1
P0551,Player_P0551,2012,20.3,PG,ACC,83,221,39,4.7,9.4,3.1,1.1,0.1,1.7,0.439,0.199,0.722,10.5,3.2,0
P0552,Player_P0552,2012,20.5,SG,Big 12,84,220,27,21.5,2.8,3.2,1.7,1.2,2.1,0.471,0.271,0.612,30.3,3.9,1
P0553,Player_P0553,2010,20.4,C,ACC,81,229,24,21.8,7.4,4.1,1.4,0.6,3.1,0.582,0.352,0.748,19.2,5.6,1
P0554,Player_P0554,2019,21.6,PG,Pac-12,79,249,20,18.2,3.9,4.6,0.0,1.4,2.9,0.396,0.548,0.746,18.3,6.9,1
P0555,Player_P0555,2022,20.1,PF,Big Ten,84,218,24,13.7,4.9,2.3,0.8,1.3,2.5,0.463,0.392,0.895,19.2,4.9,1
P0556,Player_P0556,2013,18.7,SG,Other,74,197,20,8.7,5.0,2.3,0.7,0.8,0.5,0.348,0.32,0.934,14.3,0.5,0
P0557,Player_P0557,2016,18.4,SF,Pac-12,74,186,29,19.4,4.5,2.5,1.0,1.3,0.0,0.353,0.242,0.798,11.4,4.3,0
P0558,Player_P0558,2019,21.6,C,Big 12,77,234,32,10.4,9.9,4.9,0.4,1.1,2.6,0.543,0.274,0.904,17.0,5.5,1
P0559,Player_P0559,2016,20.5,C,Big East,77,181,27,8.0,3.9,4.2,1.0,1.6,2.4,0.523,0.217,0.965,10.4,8.4,0
P0560,Player_P0560,2020,20.2,PG,Big Ten,70,223,37,12.5,4.1,4.3,1.0,0.8,2.0,0.469,0.324,0.755,12.0,4.7,0
P0561,Player_P0561,2020,20.4,PG,ACC,72,189,39,12.6,6.5,4.2,0.5,0.0,2.7,0.403,0.198,0.731,10.4,0.0,0
P0562,Player_P0562,2020,20.2,SG,ACC,81,227,26,18.1,6.0,2.5,1.3,0.6,3.9,0.432,0.349,0.659,19.1,8.1,0
P0563,Player_P0563,2020,20.4,C,SEC,79,188,32,17.3,8.9,3.5,1.9,1.4,1.0,0.529,0.6,0.814,17.3,4.4,1
P0564,Player_P0564,2016,19.6,PF,Other,74,184,28,15.8,6.6,5.4,2.4,0.6,3.0,0.488,0.387,0.536,20.4,0.0,0
P0565,Player_P0565,2015,21.1,PF,Big Ten,75,196,25,12.2,8.4,3.8,0.9,1.1,1.1,0.387,0.329,0.791,12.1,0.4,0
P0566,Player_P0566,2018,19.5,C,Big East,76,153,24,19.5,2.8,1.8,0.3,0.7,1.2,0.461,0.425,0.606,9.7,1.8,0
P0567,Player_P0567,2011,19.1,PG,ACC,78,203,30,18.5,6.8,4.6,0.4,0.3,0.0,0.458,0.3,0.801,13.8,5.1,0
P0568,Player_P0568,2018,18.3,PF,Big 12,72,202,22,13.0,3.7,1.7,1.7,0.0,2.6,0.389,0.218,0.716,15.1,0.0,0
P0569,Player_P0569,2010,19.8,C,Pac-12,80,212,33,22.3,7.5,2.4,0.8,0.5,4.1,0.568,0.3,0.674,17.9,2.7,1
P0570,Player_P0570,2020,21.3,C,Other,77,167,37,14.5,7.2,4.7,0.2,0.8,3.2,0.422,0.312,0.716,7.6,5.0,0
P0571,Player_P0571,2018,19.5,PF,Other,76,228,27,11.1,5.6,1.1,1.5,0.0,2.7,0.38,0.203,0.845,18.4,0.0,0
P0572,Player_P0572,2016,18.6,PF,Pac-12,78,221,31,20.4,11.5,3.4,0.8,0.2,1.8,0.491,0.256,0.829,11.5,4.9,0
P0573,Player_P0573,2014,20.3,SG,SEC,72,230,39,12.4,9.1,3.7,1.4,0.0,1.4,0.443,0.278,0.717,12.8,5.2,0
P0574,Player_P0574,2017,19.3,PF,ACC,77,204,34,10.0,8.4,6.4,1.6,0.3,1.2,0.465,0.439,0.639,21.9,0.9,0
P0575,Player_P0575,2018,21.5,SG,Big Ten,79,225,28,9.7,7.4,1.4,1.2,1.4,1.8,0.369,0.38,0.803,5.1,0.1,0
P0576,Player_P0576,2019,21.1,SF,Other,77,176,37,5.9,9.9,4.6,2.4,0.0,1.0,0.489,0.306,0.632,17.6,0.8,0
P0577,Player_P0577,2022,18.7,PG,SEC,76,219,20,14.8,1.9,2.5,0.0,1.1,3.8,0.57,0.363,0.58,17.6,0.0,0
P0578,Player_P0578,2012,19.8,SG,Big 12,76,190,31,7.9,8.9,0.6,0.5,2.4,0.7,0.364,0.187,0.765,11.9,2.2,0
P0579,Player_P0579,2010,19.2,PG,Big Ten,73,172,25,17.5,3.0,2.3,0.8,1.6,1.8,0.461,0.29,0.83,13.8,3.5,0
P0580,Player_P0580,2019,18.8,SF,ACC,76,183,23,5.5,4.1,2.5,2.4,0.8,0.1,0.393,0.358,0.684,22.1,0.0,0
P0581,Player_P0581,2012,19.9,PG,Big East,82,217,30,28.7,5.8,5.4,1.2,0.9,0.9,0.518,0.344,0.779,22.3,2.3,1
P0582,Player_P0582,2012,20.8,PF,Big 12,76,189,34,17.8,8.6,3.0,1.8,0.0,2.0,0.514,0.292,0.683,21.3,3.3,0
P0583,Player_P0583,2013,19.9,PF,Other,73,213,34,1.2,2.6,3.9,0.5,0.0,1.6,0.457,0.327,0.785,25.4,3.7,0
P0584,Player_P0584,2020,19.5,PF,SEC,75,169,34,22.1,4.2,2.9,0.6,0.7,1.1,0.366,0.354,0.819,12.5,2.0,0
P0585,Player_P0585,2010,18.0,PF,Other,77,162,25,9.9,5.7,1.7,0.5,0.9,2.0,0.381,0.329,0.696,8.1,4.9,0
P0586,Player_P0586,2015,19.3,PF,ACC,75,232,28,12.7,5.0,2.3,0.5,1.4,1.5,0.485,0.39,0.628,15.7,6.2,0
P0587,Player_P0587,2011,20.6,PF,Big Ten,77,223,22,14.9,7.6,2.5,1.9,0.4,1.9,0.358,0.352,0.589,20.0,2.0,0
P0588,Player_P0588,2021,18.7,PF,Big Ten,78,184,32,15.6,14.1,2.8,0.9,0.8,4.0,0.36,0.366,0.803,6.7,4.9,0
P0589,Player_P0589,2020,21.3,PG,Big Ten,79,205,36,13.4,6.5,4.2,0.9,0.8,2.2,0.441,0.45,0.618,11.4,4.9,0
P0590,Player_P0590,2011,19.4,PF,Other,80,225,29,17.0,3.7,2.9,1.5,0.6,2.5,0.448,0.388,0.753,11.9,4.0,0
P0591,Player_P0591,2013,20.2,SF,Other,81,233,26,14.3,7.9,3.3,0.7,1.2,2.2,0.494,0.363,0.679,21.3,4.4,1
P0592,Player_P0592,2016,19.6,PG,Big 12,73,208,26,20.8,4.7,1.7,1.0,0.2,1.2,0.414,0.283,0.675,17.1,1.2,0
P0593,Player_P0593,2016,18.8,SF,SEC,82,223,33,12.0,7.5,1.7,3.1,0.6,4.1,0.511,0.458,0.89,28.4,9.4,1
P0594,Player_P0594,2012,20.4,SG,SEC,88,204,33,27.9,8.4,3.5,2.5,1.2,2.5,0.469,0.463,0.794,20.4,0.7,1
P0595,Player_P0595,2016,19.4,PG,Pac-12,75,206,29,16.5,6.6,4.4,0.6,0.4,1.7,0.478,0.314,0.647,10.3,4.8,0
P0596,Player_P0596,2022,19.2,SF,ACC,73,205,24,3.0,4.3,5.2,0.6,1.1,2.4,0.453,0.432,0.638,13.9,2.3,0
P0597,Player_P0597,2013,18.0,C,Big 12,78,232,28,15.3,5.4,2.3,2.1,2.2,0.4,0.485,0.452,0.812,14.4,5.3,1
P0598,Player_P0598,2011,21.3,PG,ACC,75,197,26,9.1,3.7,3.6,1.1,1.1,0.0,0.511,0.324,0.835,15.2,7.2,0
P0599,Player_P0599,2015,20.0,PG,Other,74,206,21,19.5,5.2,0.3,0.9,0.1,1.2,0.413,0.358,0.865,12.0,7.5,0
P0600,Player_P0600,2016,21.1,C,Big 12,76,213,28,23.5,10.4,4.1,1.3,1.6,1.8,0.475,0.348,0.861,17.0,3.7,1
P0601,Player_P0601,2013,20.6,PF,Big East,75,220,36,15.4,6.0,4.0,1.8,1.2,0.9,0.488,0.367,0.755,23.2,8.1,1
P0602,Player_P0602,2011,21.1,SG,Other,77,221,32,8.6,8.7,2.4,1.4,0.8,3.6,0.319,0.355,0.816,14.9,7.7,0
P0603,Player_P0603,2011,19.4,SG,Big 12,83,185,22,15.1,6.6,7.0,0.9,0.2,1.7,0.429,0.406,0.57,24.8,4.2,0
P0604,Player_P0604,2021,18.6,PG,ACC,77,201,37,10.7,8.1,3.0,0.7,1.5,0.0,0.434,0.438,0.742,17.9,4.1,0
P0605,Player_P0605,2011,20.8,C,Big 12,78,219,24,26.2,7.8,2.2,0.9,1.2,1.8,0.504,0.326,0.795,18.1,4.6,1
P0606,Player_P0606,2013,20.1,PF,Pac-12,76,212,32,14.2,7.8,3.1,0.9,1.4,2.4,0.388,0.273,0.836,13.1,1.0,0
P0607,Player_P0607,2020,19.5,SG,SEC,82,199,31,21.2,8.1,2.4,0.6,1.4,3.0,0.551,0.39,0.716,27.6,9.3,1
P0608,Player_P0608,2018,20.7,PG,ACC,77,223,34,1.2,9.3,1.1,1.0,0.5,2.0,0.493,0.255,0.635,15.7,4.7,0
P0609,Player_P0609,2010,20.3,PF,ACC,82,191,35,11.6,1.3,5.7,0.3,0.4,1.5,0.364,0.455,0.735,17.5,1.9,0
P0610,Player_P0610,2012,20.6,SF,Pac-12,78,171,25,13.2,10.4,7.0,2.8,0.0,1.7,0.52,0.257,0.777,21.9,6.6,1
P0611,Player_P0611,2016,19.0,PF,Big East,78,211,35,12.6,11.1,4.6,1.1,2.4,2.6,0.468,0.392,0.769,26.1,5.0,1
P0612,Player_P0612,2014,21.0,SG,ACC,77,204,31,16.8,0.0,1.9,1.2,0.0,2.3,0.402,0.378,0.776,13.4,0.4,0
P0613,Player_P0613,2023,20.0,C,Big East,71,243,26,10.2,6.7,2.0,0.6,1.3,2.2,0.391,0.182,0.69,10.5,7.1,0
P0614,Player_P0614,2011,21.1,PG,Big 12,78,199,22,12.2,8.1,4.8,1.8,0.8,1.6,0.42,0.257,0.737,16.2,4.5,0
P0615,Player_P0615,2010,21.0,PG,ACC,80,230,31,17.9,4.1,3.0,0.6,1.6,1.1,0.505,0.351,0.806,16.9,3.8,0
P0616,Player_P0616,2017,20.7,PF,Big 12,75,199,29,5.0,4.8,0.0,2.9,1.0,2.5,0.538,0.31,0.737,21.9,2.9,1
P0617,Player_P0617,2023,19.9,SF,Big East,79,163,29,28.3,6.9,6.1,2.3,0.6,2.1,0.523,0.374,0.792,21.2,4.8,1
P0618,Player_P0618,2010,20.7,SG,Pac-12,71,206,33,10.3,4.2,2.8,0.8,1.6,3.1,0.468,0.373,0.731,13.1,1.8,0
P0619,Player_P0619,2021,21.1,PF,SEC,73,207,34,28.3,8.5,4.1,1.0,0.0,1.2,0.62,0.269,0.761,28.5,7.0,1
P0620,Player_P0620,2023,20.6,SF,Big Ten,79,191,23,13.7,3.8,4.1,1.1,0.3,1.2,0.38,0.245,0.863,11.0,3.3,0
P0621,Player_P0621,2015,20.2,SF,Big 12,75,185,25,18.1,3.7,3.2,2.4,0.2,0.6,0.422,0.392,0.765,17.4,3.8,0
P0622,Player_P0622,2015,20.7,SG,Big 12,80,232,38,7.0,4.5,3.2,1.1,0.6,3.9,0.511,0.393,0.998,18.4,6.1,1
P0623,Player_P0623,2023,19.5,PF,Big 12,77,207,31,11.3,4.8,1.9,1.2,1.2,2.9,0.51,0.313,0.728,10.0,5.9,0
P0624,Player_P0624,2018,21.5,SF,SEC,79,208,28,12.5,4.0,3.7,0.7,1.8,1.8,0.517,0.401,0.89,26.2,3.9,1
P0625,Player_P0625,2017,18.3,C,SEC,75,219,39,16.3,4.5,2.9,0.1,1.2,1.6,0.415,0.337,0.789,15.8,1.0,0
P0626,Player_P0626,2014,20.0,SF,ACC,78,231,33,11.6,6.4,4.6,0.0,0.9,0.5,0.401,0.423,0.801,17.4,4.0,0
P0627,Player_P0627,2023,19.6,SG,Big Ten,73,185,36,8.5,4.1,1.5,0.5,1.1,2.9,0.503,0.341,0.865,17.6,3.7,0
P0628,Player_P0628,2013,19.4,PG,ACC,73,190,29,8.8,4.0,1.4,1.5,0.4,3.2,0.513,0.423,0.742,12.4,0.0,0
P0629,Player_P0629,2015,20.3,SG,Pac-12,76,176,23,16.2,1.2,4.3,0.0,0.2,1.3,0.373,0.199,0.878,19.8,6.0,0
P0630,Player_P0630,2021,18.9,PF,Big 12,79,246,34,11.8,1.6,1.8,1.4,0.8,1.2,0.431,0.362,0.815,18.6,6.9,0
P0631,Player_P0631,2017,22.2,SG,Pac-12,80,211,36,6.8,2.5,1.9,1.3,1.3,3.2,0.436,0.302,0.715,12.4,4.1,0
P0632,Player_P0632,2020,18.6,SF,ACC,74,215,31,3.6,6.0,1.9,2.2,0.7,1.4,0.394,0.27,0.57,10.3,0.0,0
P0633,Player_P0633,2023,19.0,SG,Big 12,79,200,28,16.3,8.7,3.8,1.2,0.9,3.8,0.522,0.44,0.785,25.1,3.8,1
P0634,Player_P0634,2019,19.0,C,Big Ten,74,205,22,9.3,1.0,0.1,1.2,0.0,1.9,0.398,0.392,0.86,8.6,3.9,0
P0635,Player_P0635,2012,20.2,C,ACC,81,215,24,13.7,4.1,1.7,1.8,0.8,1.6,0.408,0.19,0.65,17.0,2.3,0
P0636,Player_P0636,2020,21.0,C,Big East,73,200,38,18.2,2.1,2.8,1.3,0.4,2.0,0.434,0.38,0.727,21.9,6.4,0
P0637,Player_P0637,2018,20.5,PF,ACC,80,227,23,5.5,4.8,2.8,0.7,0.7,1.6,0.351,0.372,0.735,23.1,2.7,0
P0638,Player_P0638,2012,21.5,SF,Big Ten,74,251,33,11.8,8.2,4.2,0.3,0.6,3.1,0.317,0.279,0.805,10.6,8.3,0
P0639,Player_P0639,2011,19.2,PG,Big 12,74,224,33,23.0,7.0,8.1,2.1,0.9,2.1,0.419,0.408,0.747,26.0,7.4,1
P0640,Player_P0640,2023,20.7,PG,Big Ten,78,185,29,13.9,5.4,4.8,1.0,0.9,3.1,0.396,0.219,0.642,16.4,3.7,0
P0641,Player_P0641,2011,19.7,SF,Other,73,187,39,18.2,9.1,3.9,1.1,1.0,2.2,0.568,0.306,0.771,5.0,5.3,0
P0642,Player_P0642,2016,20.2,PF,Other,74,237,33,5.4,6.6,2.3,0.0,1.9,1.5,0.558,0.318,0.653,14.3,6.8,0
P0643,Player_P0643,2023,21.1,PG,Big 12,78,226,39,14.8,3.6,1.6,0.9,1.2,2.0,0.41,0.386,0.555,13.8,5.2,0
P0644,Player_P0644,2022,18.3,SF,Big Ten,79,202,25,17.2,5.9,2.5,1.0,1.7,1.6,0.58,0.349,0.886,22.1,2.8,0
P0645,Player_P0645,2021,22.0,C,SEC,76,206,34,11.1,3.4,3.4,1.3,0.2,3.5,0.496,0.256,0.803,11.6,1.4,0
P0646,Player_P0646,2020,19.9,C,SEC,76,189,35,11.3,6.6,3.7,2.0,0.0,3.0,0.401,0.347,0.89,18.8,0.2,0
P0647,Player_P0647,2016,18.4,SF,SEC,78,223,38,14.1,6.8,3.4,1.1,0.7,1.9,0.285,0.312,0.799,15.5,0.0,0
P0648,Player_P0648,2014,19.3,SF,ACC,76,197,28,13.7,2.1,2.3,0.5,1.2,1.1,0.481,0.265,0.781,8.8,3.4,0
P0649,Player_P0649,2022,20.1,PG,ACC,72,200,26,14.9,5.9,3.7,0.0,1.1,3.5,0.442,0.219,0.753,13.2,2.0,0
P0650,Player_P0650,2017,19.3,PG,ACC,74,217,36,14.8,5.2,4.4,1.4,1.4,2.1,0.466,0.374,0.703,23.7,2.2,0
P0651,Player_P0651,2015,18.0,SG,Big 12,80,226,34,16.6,6.7,7.0,2.3,2.1,3.3,0.579,0.359,0.727,18.2,4.1,1
P0652,Player_P0652,2023,20.1,C,SEC,80,200,25,17.0,7.6,2.5,1.5,1.5,3.5,0.371,0.369,0.67,20.5,2.7,0
P0653,Player_P0653,2015,19.3,PG,Other,82,202,26,18.7,5.7,3.3,1.8,1.9,3.2,0.488,0.484,0.777,16.9,8.7,1
P0654,Player_P0654,2010,20.7,PF,Big Ten,80,226,35,14.5,4.9,2.4,1.2,0.8,3.3,0.524,0.281,0.647,31.8,7.3,1
P0655,Player_P0655,2018,18.9,SG,Big East,77,238,31,4.5,7.8,1.5,1.3,1.1,1.8,0.419,0.234,0.836,9.6,0.6,0
P0656,Player_P0656,2015,22.3,PG,Big Ten,78,203,38,25.3,5.8,2.4,1.0,1.4,2.9,0.487,0.355,0.769,27.8,6.4,1
P0657,Player_P0657,2018,20.5,PG,ACC,79,238,32,11.4,8.4,4.7,0.5,0.9,2.3,0.609,0.325,0.557,27.1,5.0,1
P0658,Player_P0658,2018,20.2,PF,Pac-12,79,234,39,12.4,4.2,2.8,1.3,1.1,2.0,0.45,0.435,0.733,23.8,7.6,1
P0659,Player_P0659,2018,20.6,PG,Big Ten,74,191,26,10.2,5.3,1.7,0.5,1.0,1.4,0.373,0.216,0.683,7.3,1.5,0
P0660,Player_P0660,2014,18.2,SF,Other,72,218,35,5.0,3.4,2.9,0.2,0.0,1.3,0.495,0.256,0.764,20.2,0.3,0
P0661,Player_P0661,2013,19.5,C,Other,81,202,23,28.0,7.6,2.0,1.7,0.4,0.7,0.47,0.376,0.826,24.9,7.9,1
P0662,Player_P0662,2014,21.8,SF,ACC,77,177,34,12.8,0.6,3.2,1.2,0.0,1.2,0.422,0.397,0.762,11.9,0.0,0
P0663,Player_P0663,2023,19.7,SG,Big Ten,78,198,28,3.8,3.9,2.0,0.0,1.1,2.2,0.57,0.273,0.663,16.4,5.5,0
P0664,Player_P0664,2020,19.9,C,Big Ten,79,222,30,16.7,5.0,4.7,1.8,1.1,0.1,0.513,0.24,0.779,12.9,3.4,1
P0665,Player_P0665,2015,19.5,PG,Other,79,230,36,16.6,10.4,1.0,1.3,1.5,1.9,0.523,0.495,0.854,29.5,8.7,1
P0666,Player_P0666,2022,21.5,SG,ACC,78,235,22,14.6,6.5,3.1,1.1,0.3,4.4,0.475,0.313,0.722,13.6,5.7,0
P0667,Player_P0667,2020,19.8,PG,Big East,76,215,24,10.0,4.1,1.2,1.1,0.2,1.8,0.333,0.349,0.718,16.1,4.2,0
P0668,Player_P0668,2017,18.7,PG,Big Ten,77,232,31,8.0,5.4,2.1,0.8,0.4,2.6,0.515,0.236,0.754,20.6,2.3,0
P0669,Player_P0669,2021,22.6,C,SEC,74,210,28,8.1,7.0,3.2,0.4,0.9,2.7,0.5,0.284,0.692,23.1,6.5,0
P0670,Player_P0670,2023,18.6,SG,Big Ten,82,195,31,16.9,5.3,5.6,1.6,0.9,1.1,0.488,0.484,0.821,16.3,3.4,1
P0671,Player_P0671,2017,19.9,PG,Other,78,186,28,12.1,5.7,0.0,1.0,1.1,2.3,0.237,0.435,0.788,14.9,12.2,0
P0672,Player_P0672,2011,19.2,C,Pac-12,74,205,21,12.7,3.5,0.2,1.4,1.3,2.0,0.424,0.389,0.782,11.8,0.0,0
P0673,Player_P0673,2016,19.3,C,ACC,78,222,38,22.5,3.8,4.7,1.6,0.9,1.1,0.503,0.403,0.82,35.8,4.4,1
P0674,Player_P0674,2013,18.9,SG,Big Ten,74,178,33,9.9,7.1,0.5,1.1,0.0,1.4,0.507,0.202,0.766,21.1,5.5,0
P0675,Player_P0675,2019,19.5,SF,SEC,74,194,32,10.2,2.9,2.0,1.7,1.5,1.5,0.503,0.264,0.878,6.3,2.9,0
P0676,Player_P0676,2011,21.0,PF,SEC,73,199,22,24.5,5.1,5.0,0.8,1.6,2.0,0.463,0.308,0.619,14.0,5.0,0
P0677,Player_P0677,2016,18.1,SF,Other,80,213,23,8.1,4.5,0.4,0.1,1.6,0.0,0.368,0.499,0.713,9.9,0.3,0
P0678,Player_P0678,2016,21.3,PF,Big 12,79,214,31,9.2,5.2,2.1,1.3,0.6,3.5,0.53,0.308,0.704,16.8,3.1,0
P0679,Player_P0679,2015,21.1,SG,Other,80,195,21,17.3,8.1,3.7,1.4,0.8,3.0,0.342,0.426,0.681,23.3,7.5,1
P0680,Player_P0680,2018,20.5,C,Big Ten,83,221,29,25.2,10.8,3.9,0.3,0.8,3.3,0.41,0.332,0.837,23.4,8.0,1
P0681,Player_P0681,2017,20.1,SF,Other,75,201,37,5.1,6.8,1.9,0.2,0.0,2.7,0.456,0.355,0.641,21.6,3.6,0
P0682,Player_P0682,2012,20.3,PG,Other,78,284,37,19.8,9.6,4.7,1.6,1.4,3.1,0.501,0.306,0.829,23.3,0.2,1
P0683,Player_P0683,2021,21.4,PF,Pac-12,87,221,30,27.8,8.2,3.8,0.9,0.0,2.4,0.416,0.339,0.814,18.1,8.4,1
P0684,Player_P0684,2016,18.3,PG,Other,80,207,24,17.8,9.4,2.8,2.0,1.1,2.1,0.513,0.287,0.74,18.9,3.3,1
P0685,Player_P0685,2012,20.7,C,Big 12,77,243,21,22.8,3.8,3.7,0.7,1.3,4.4,0.427,0.307,0.877,26.1,2.7,1
P0686,Player_P0686,2019,19.3,C,Pac-12,77,207,23,9.8,7.0,1.4,1.6,0.7,4.3,0.527,0.287,0.766,13.9,0.0,0
P0687,Player_P0687,2015,20.8,PG,ACC,79,237,25,20.0,4.5,0.4,0.3,0.6,1.8,0.451,0.199,0.665,14.0,6.0,0
P0688,Player_P0688,2018,19.4,SF,Big Ten,76,190,31,14.8,3.1,2.7,2.4,0.3,2.9,0.437,0.361,0.879,14.0,0.0,0
P0689,Player_P0689,2020,20.7,SG,SEC,78,213,34,7.7,8.1,3.8,1.6,0.0,2.2,0.475,0.269,0.875,16.6,2.9,1
P0690,Player_P0690,2018,18.5,PG,Other,77,179,29,14.2,6.1,1.8,2.0,0.9,4.2,0.527,0.384,0.595,15.7,3.1,0
P0691,Player_P0691,2023,18.3,PF,Other,77,238,36,9.8,5.7,1.1,0.9,0.8,1.5,0.501,0.408,0.673,14.5,2.0,0
P0692,Player_P0692,2018,19.9,PG,SEC,73,203,23,15.1,5.0,4.1,1.9,0.9,3.2,0.448,0.266,0.779,18.0,6.7,0
P0693,Player_P0693,2015,21.4,PG,Other,77,206,28,18.0,2.8,1.7,0.6,1.1,2.6,0.329,0.269,0.648,25.2,5.3,0
P0694,Player_P0694,2023,20.5,C,Big East,76,232,32,12.7,6.6,3.1,1.0,1.1,2.4,0.489,0.308,0.747,16.4,3.7,0
P0695,Player_P0695,2017,20.5,SG,Big East,74,218,21,21.0,6.7,0.1,1.5,0.2,2.2,0.354,0.388,0.771,14.7,0.0,0
P0696,Player_P0696,2019,20.9,C,ACC,81,204,38,28.5,4.5,5.1,2.3,2.4,0.9,0.444,0.329,0.897,28.3,4.0,1
P0697,Player_P0697,2014,19.6,SF,SEC,80,222,39,9.7,6.5,5.4,1.4,1.1,1.1,0.526,0.33,0.728,36.5,8.1,1
P0698,Player_P0698,2022,20.6,SF,SEC,75,215,34,13.3,9.7,1.9,0.7,0.4,3.1,0.355,0.395,0.751,21.9,2.4,0
P0699,Player_P0699,2023,19.4,SF,Big East,81,236,34,12.8,7.1,3.3,0.8,1.7,3.8,0.466,0.153,0.884,29.5,3.6,1
P0700,Player_P0700,2023,19.7,SG,SEC,74,163,24,5.7,8.7,3.9,1.7,0.9,3.2,0.569,0.38,0.672,13.0,7.7,0
P0701,Player_P0701,2015,19.8,SG,Other,76,204,23,11.5,3.7,2.3,0.6,1.3,2.4,0.421,0.404,0.734,6.8,2.4,0
P0702,Player_P0702,2022,19.5,PF,Other,78,175,24,13.1,8.3,7.3,1.3,0.1,3.2,0.486,0.138,0.694,20.8,0.0,0
P0703,Player_P0703,2019,19.9,PF,SEC,78,237,22,9.9,8.6,1.1,0.9,1.5,2.8,0.581,0.443,0.786,16.4,6.7,0
P0704,Player_P0704,2011,19.7,PG,Big East,78,209,31,13.7,4.8,4.2,1.1,0.7,0.0,0.492,0.353,0.767,7.0,4.8,0
P0705,Player_P0705,2022,19.3,SG,SEC,81,210,39,26.1,12.5,4.7,0.8,1.1,3.0,0.494,0.429,0.852,25.5,8.5,1
P0706,Player_P0706,2017,19.9,C,Pac-12,83,221,33,20.7,9.7,2.1,1.1,1.0,2.3,0.528,0.487,0.759,15.6,7.3,1
P0707,Player_P0707,2017,20.2,SF,SEC,73,167,37,15.3,3.3,0.5,0.8,0.1,3.2,0.469,0.207,0.683,14.9,7.3,0
P0708,Player_P0708,2015,18.9,SG,Other,74,183,39,12.8,4.6,2.9,1.1,0.0,2.6,0.526,0.455,0.761,8.4,0.8,0
P0709,Player_P0709,2021,20.4,SG,Other,77,213,33,17.7,3.6,3.6,1.0,1.9,2.1,0.403,0.27,0.889,20.2,6.0,1
P0710,Player_P0710,2011,19.5,PG,Big East,72,250,22,21.0,7.8,2.0,1.9,1.9,1.7,0.274,0.308,0.933,18.5,5.1,0
P0711,Player_P0711,2015,20.2,C,Big 12,79,220,38,11.3,2.9,4.1,1.6,0.0,1.1,0.389,0.367,0.69,15.8,2.3,0
P0712,Player_P0712,2017,19.3,SG,SEC,78,203,30,11.6,5.2,1.6,1.2,0.1,1.6,0.436,0.384,0.707,13.9,2.6,0
P0713,Player_P0713,2012,21.1,SG,Other,79,196,30,10.3,6.0,3.0,0.5,1.2,0.2,0.379,0.405,0.662,29.1,0.2,0
P0714,Player_P0714,2012,21.0,PG,Other,76,186,39,9.6,4.2,3.7,0.5,0.7,1.4,0.218,0.346,0.627,10.0,4.5,0
P0715,Player_P0715,2018,19.0,C,Other,80,194,33,26.6,8.2,5.1,0.9,0.8,2.8,0.383,0.419,0.967,24.3,7.2,1
P0716,Player_P0716,2018,20.5,SG,Big East,71,201,22,18.9,6.1,1.4,0.4,0.6,0.6,0.44,0.379,0.78,19.5,2.6,0
P0717,Player_P0717,2021,21.4,PF,Big East,79,247,35,14.2,5.3,2.6,1.1,0.4,2.1,0.408,0.381,0.786,10.9,0.0,0
P0718,Player_P0718,2021,19.1,PF,ACC,77,233,39,11.5,8.5,3.4,1.2,0.6,2.5,0.38,0.203,0.747,10.6,6.0,0
P0719,Player_P0719,2010,19.1,SG,Big East,78,170,24,15.1,4.6,4.6,0.8,0.0,2.0,0.442,0.429,0.693,21.7,3.6,0
